Date,Open,High,Low,Close,Volume
28-Jan-21,0.83,0.83,0.83,0.83,86012385097
27-Jan-21,0.82,0.82,0.82,0.82,87055276029
26-Jan-21,0.82,0.83,0.82,0.82,83730116609
25-Jan-21,0.82,0.82,0.82,0.82,83136187952
24-Jan-21,0.82,0.82,0.82,0.82,69336012130
23-Jan-21,0.82,0.82,0.82,0.82,66304300197
22-Jan-21,0.82,0.82,0.82,0.82,99876055316
21-Jan-21,0.83,0.83,0.82,0.83,103715787749
20-Jan-21,0.82,0.82,0.82,0.82,95519956117
19-Jan-21,0.83,0.83,0.83,0.83,85871837668
18-Jan-21,0.83,0.83,0.83,0.83,67144357422
17-Jan-21,0.83,0.83,0.83,0.83,75444339876
16-Jan-21,0.83,0.83,0.83,0.83,84112381302
15-Jan-21,0.82,0.82,0.82,0.82,92327464647
14-Jan-21,0.82,0.82,0.82,0.82,80232061977
13-Jan-21,0.82,0.82,0.82,0.82,80423776102
12-Jan-21,0.82,0.82,0.82,0.82,96639321071
11-Jan-21,0.82,0.82,0.82,0.82,148254556064
10-Jan-21,0.82,0.82,0.82,0.82,110787729752
09-Jan-21,0.82,0.82,0.82,0.82,84492639975
08-Jan-21,0.82,0.82,0.81,0.82,107252050260
07-Jan-21,0.81,0.81,0.81,0.81,104963527512
06-Jan-21,0.81,0.82,0.81,0.81,94401141181
05-Jan-21,0.82,0.82,0.82,0.82,83192883936
04-Jan-21,0.82,0.82,0.82,0.82,102835678374
03-Jan-21,0.82,0.83,0.82,0.82,99238346970
02-Jan-21,0.83,0.83,0.82,0.82,71968688740
01-Jan-21,0.82,0.82,0.82,0.82,49535411094
31-Dec-20,0.81,0.81,0.81,0.81,49989780958
30-Dec-20,0.82,0.82,0.82,0.82,59311285437
29-Dec-20,0.82,0.82,0.82,0.82,62816669684
28-Dec-20,0.82,0.82,0.82,0.82,62926953421
27-Dec-20,0.82,0.82,0.82,0.82,78136236719
26-Dec-20,0.82,0.82,0.82,0.82,57618502884
25-Dec-20,0.82,0.82,0.82,0.82,56941666567
24-Dec-20,0.82,0.82,0.82,0.82,57970196506
23-Dec-20,0.82,0.82,0.82,0.82,69776994351
22-Dec-20,0.82,0.82,0.82,0.82,59063427026
21-Dec-20,0.82,0.82,0.82,0.82,57481813795
20-Dec-20,0.82,0.82,0.82,0.82,51098488598
19-Dec-20,0.82,0.82,0.82,0.82,48765134228
18-Dec-20,0.82,0.82,0.82,0.82,55915912709
17-Dec-20,0.82,0.82,0.82,0.82,87784952969
16-Dec-20,0.82,0.82,0.82,0.82,54219435430
15-Dec-20,0.82,0.82,0.82,0.82,33798449529
14-Dec-20,0.82,0.82,0.82,0.82,28732646701
13-Dec-20,0.83,0.83,0.83,0.83,32959865721
12-Dec-20,0.83,0.83,0.83,0.83,30693850916
11-Dec-20,0.82,0.82,0.82,0.82,38576502725
10-Dec-20,0.83,0.83,0.83,0.83,35509916263
09-Dec-20,0.83,0.83,0.83,0.83,48434010345
08-Dec-20,0.83,0.83,0.83,0.83,42139657466
07-Dec-20,0.83,0.83,0.83,0.83,34280612816
06-Dec-20,0.83,0.83,0.83,0.83,34399372139
05-Dec-20,0.83,0.83,0.82,0.83,38323513935
04-Dec-20,0.82,0.82,0.82,0.82,47258171064
03-Dec-20,0.83,0.83,0.83,0.83,44120657922
02-Dec-20,0.83,0.83,0.83,0.83,54121368148
01-Dec-20,0.84,0.84,0.84,0.84,76428176371
30-Nov-20,0.84,0.84,0.84,0.84,65532059159
29-Nov-20,0.84,0.84,0.84,0.84,47045378501
28-Nov-20,0.84,0.84,0.84,0.84,49835709209
27-Nov-20,0.84,0.84,0.84,0.84,59615768713
26-Nov-20,0.84,0.84,0.84,0.84,96164911909
25-Nov-20,0.84,0.84,0.84,0.84,73030900562
24-Nov-20,0.84,0.85,0.84,0.84,84385640457
23-Nov-20,0.84,0.84,0.84,0.84,72321509173
22-Nov-20,0.84,0.84,0.84,0.84,67630760707
21-Nov-20,0.84,0.84,0.84,0.84,64994958135
20-Nov-20,0.84,0.84,0.84,0.84,49106154681
19-Nov-20,0.85,0.85,0.84,0.85,45055159746
18-Nov-20,0.84,0.84,0.84,0.84,57976158268
17-Nov-20,0.84,0.84,0.84,0.84,46455762539
16-Nov-20,0.85,0.85,0.84,0.84,37126842127
15-Nov-20,0.85,0.85,0.84,0.85,29440513245
14-Nov-20,0.85,0.85,0.84,0.85,31789261995
13-Nov-20,0.85,0.85,0.85,0.85,36806299163
12-Nov-20,0.85,0.85,0.85,0.85,37029094398
11-Nov-20,0.85,0.85,0.85,0.85,36095256344
10-Nov-20,0.85,0.85,0.85,0.85,32626614041
09-Nov-20,0.84,0.84,0.84,0.84,38774223310
08-Nov-20,0.84,0.84,0.84,0.84,30753935397
07-Nov-20,0.84,0.84,0.84,0.84,47352105499
06-Nov-20,0.85,0.85,0.85,0.85,44734452725
05-Nov-20,0.85,0.85,0.85,0.85,42907799497
04-Nov-20,0.85,0.85,0.85,0.85,43707409001
03-Nov-20,0.86,0.86,0.86,0.86,38679749550
02-Nov-20,0.86,0.86,0.86,0.86,40428794501
01-Nov-20,0.86,0.86,0.86,0.86,29425522348
31-Oct-20,0.86,0.86,0.86,0.86,36407142039
30-Oct-20,0.86,0.86,0.86,0.86,41397664850
29-Oct-20,0.85,0.85,0.85,0.85,39072520908
28-Oct-20,0.85,0.85,0.85,0.85,46084367379
27-Oct-20,0.85,0.85,0.85,0.85,42843468922
26-Oct-20,0.84,0.84,0.84,0.84,45451901375
25-Oct-20,0.84,0.84,0.84,0.84,32027334283
24-Oct-20,0.84,0.84,0.84,0.84,32054128294
23-Oct-20,0.85,0.85,0.85,0.85,38420054515
22-Oct-20,0.85,0.85,0.84,0.84,43427103485
21-Oct-20,0.85,0.85,0.85,0.85,51484598086
20-Oct-20,0.85,0.85,0.85,0.85,37268664895
19-Oct-20,0.85,0.85,0.85,0.85,30347032592
18-Oct-20,0.85,0.85,0.85,0.85,25517467922
17-Oct-20,0.85,0.85,0.85,0.85,26515796290
16-Oct-20,0.86,0.86,0.85,0.86,36189848664
15-Oct-20,0.85,0.85,0.85,0.85,34625257430
14-Oct-20,0.85,0.85,0.85,0.85,36356182207
13-Oct-20,0.85,0.85,0.85,0.85,35452586141
12-Oct-20,0.85,0.85,0.85,0.85,38447586898
11-Oct-20,0.85,0.85,0.85,0.85,30590247031
10-Oct-20,0.85,0.85,0.85,0.85,34907595635
09-Oct-20,0.85,0.85,0.85,0.85,34483661425
08-Oct-20,0.85,0.85,0.85,0.85,34379038081
07-Oct-20,0.85,0.85,0.85,0.85,29676483648
06-Oct-20,0.85,0.85,0.85,0.85,36872184401
05-Oct-20,0.85,0.85,0.85,0.85,28681637462
04-Oct-20,0.85,0.85,0.85,0.85,25915561515
03-Oct-20,0.85,0.85,0.85,0.85,25120834264
02-Oct-20,0.85,0.85,0.85,0.85,36905247107
01-Oct-20,0.85,0.86,0.85,0.85,37695573285
30-Sep-20,0.85,0.85,0.85,0.85,30926311744
29-Sep-20,0.86,0.86,0.86,0.86,31870735306
28-Sep-20,0.86,0.86,0.86,0.86,36488016390
27-Sep-20,0.86,0.86,0.86,0.86,31666303790
26-Sep-20,0.86,0.86,0.86,0.86,31878768228
25-Sep-20,0.86,0.86,0.86,0.86,35899331443
24-Sep-20,0.86,0.86,0.86,0.86,38635984793
23-Sep-20,0.85,0.86,0.85,0.86,37099438434
22-Sep-20,0.85,0.86,0.85,0.85,32666161965
21-Sep-20,0.85,0.85,0.84,0.85,43858003939
20-Sep-20,0.85,0.85,0.84,0.85,33651108868
19-Sep-20,0.85,0.85,0.84,0.85,31556399592
18-Sep-20,0.85,0.86,0.84,0.84,39875221179
17-Sep-20,0.85,0.85,0.85,0.85,43811096867
16-Sep-20,0.85,0.85,0.84,0.85,42789181380
15-Sep-20,0.84,0.85,0.84,0.84,41886815764
14-Sep-20,0.84,0.86,0.84,0.85,42171467802
13-Sep-20,0.85,0.85,0.84,0.84,39105885429
12-Sep-20,0.84,0.86,0.84,0.85,36721996534
11-Sep-20,0.85,0.86,0.84,0.85,38897572171
10-Sep-20,0.85,0.86,0.84,0.85,44148523539
09-Sep-20,0.85,0.86,0.85,0.85,35884160346
08-Sep-20,0.85,0.85,0.84,0.85,47656404127
07-Sep-20,0.85,0.85,0.84,0.85,49968501540
06-Sep-20,0.85,0.85,0.84,0.85,56019262122
05-Sep-20,0.85,0.86,0.84,0.84,66019710522
04-Sep-20,0.85,0.86,0.84,0.85,46886380742
03-Sep-20,0.85,0.87,0.84,0.85,48614473324
02-Sep-20,0.84,0.85,0.84,0.84,44348276911
01-Sep-20,0.84,0.84,0.84,0.84,41707656774
31-Aug-20,0.84,0.84,0.84,0.84,31821376835
30-Aug-20,0.84,0.84,0.84,0.84,30364407993
29-Aug-20,0.84,0.84,0.84,0.84,26095432877
28-Aug-20,0.85,0.85,0.85,0.85,26862260478
27-Aug-20,0.85,0.85,0.84,0.85,32380086129
26-Aug-20,0.85,0.85,0.84,0.85,31375314645
25-Aug-20,0.85,0.86,0.85,0.85,36090787897
24-Aug-20,0.85,0.85,0.85,0.85,26961511495
23-Aug-20,0.85,0.85,0.85,0.85,24745701591
22-Aug-20,0.85,0.86,0.85,0.85,27886687137
21-Aug-20,0.84,0.85,0.84,0.85,34712721406
20-Aug-20,0.85,0.85,0.84,0.84,27652790457
19-Aug-20,0.84,0.85,0.84,0.84,34032316278
18-Aug-20,0.84,0.85,0.84,0.84,34419912979
17-Aug-20,0.85,0.86,0.84,0.84,36338735111
16-Aug-20,0.85,0.85,0.84,0.85,30064261952
15-Aug-20,0.85,0.85,0.84,0.85,32663229160
14-Aug-20,0.86,0.87,0.84,0.85,32531421431
13-Aug-20,0.86,0.87,0.85,0.86,38455872182
12-Aug-20,0.86,0.87,0.85,0.86,32729538632
11-Aug-20,0.85,0.86,0.85,0.86,34024923274
10-Aug-20,0.85,0.86,0.85,0.85,30848125448
09-Aug-20,0.85,0.86,0.85,0.85,22151347295
08-Aug-20,0.85,0.86,0.85,0.85,21916052764
07-Aug-20,0.84,0.86,0.84,0.84,29557558556
06-Aug-20,0.84,0.85,0.84,0.84,27428554060
05-Aug-20,0.85,0.85,0.85,0.85,28100713602
04-Aug-20,0.85,0.86,0.85,0.85,27571724696
03-Aug-20,0.85,0.87,0.84,0.85,25413965290
02-Aug-20,0.85,0.9,0.84,0.85,37033371820
01-Aug-20,0.85,0.85,0.84,0.85,31069997098
31-Jul-20,0.84,0.85,0.84,0.84,26282046323
30-Jul-20,0.85,0.85,0.85,0.85,25583475583
29-Jul-20,0.85,0.86,0.85,0.86,27257650799
28-Jul-20,0.85,0.86,0.85,0.85,31496489593
27-Jul-20,0.86,0.87,0.85,0.86,38015651143
26-Jul-20,0.86,0.87,0.85,0.86,24753516301
25-Jul-20,0.86,0.86,0.86,0.86,21514767289
24-Jul-20,0.86,0.87,0.86,0.86,19267229653
23-Jul-20,0.86,0.87,0.86,0.86,21520282419
22-Jul-20,0.87,0.87,0.86,0.87,18211642813
21-Jul-20,0.87,0.88,0.87,0.87,19245984926
20-Jul-20,0.87,0.88,0.87,0.87,14793590371
19-Jul-20,0.87,0.88,0.87,0.87,14058967580
18-Jul-20,0.87,0.88,0.87,0.87,13500998457
17-Jul-20,0.88,0.88,0.87,0.88,14773153926
16-Jul-20,0.88,0.88,0.87,0.88,17679336040
15-Jul-20,0.88,0.88,0.87,0.88,17348763319
14-Jul-20,0.88,0.89,0.88,0.88,19325529864
13-Jul-20,0.88,0.89,0.88,0.88,20603812052
12-Jul-20,0.89,0.89,0.88,0.88,16425233277
11-Jul-20,0.88,0.89,0.88,0.89,14872392218
10-Jul-20,0.89,0.89,0.88,0.89,17206809813
09-Jul-20,0.88,0.89,0.88,0.88,21662449442
08-Jul-20,0.89,0.89,0.88,0.89,25297136583
07-Jul-20,0.88,0.89,0.88,0.88,17911874146
06-Jul-20,0.89,0.89,0.88,0.89,25341539924
05-Jul-20,0.89,0.89,0.89,0.89,16410499862
04-Jul-20,0.89,0.9,0.89,0.89,14970677566
03-Jul-20,0.9,0.91,0.89,0.89,15312466834
02-Jul-20,0.89,0.91,0.89,0.9,19296728160
01-Jul-20,0.89,0.9,0.89,0.89,18174663098
30-Jun-20,0.89,0.9,0.89,0.89,16828789090
29-Jun-20,0.89,0.9,0.89,0.89,18001573524
28-Jun-20,0.89,0.9,0.88,0.89,16059358061
27-Jun-20,0.89,0.9,0.89,0.9,19673652113
26-Jun-20,0.89,0.9,0.89,0.89,20140387737
25-Jun-20,0.89,0.89,0.88,0.89,19219127111
24-Jun-20,0.89,0.89,0.88,0.88,22419383921
23-Jun-20,0.89,0.89,0.88,0.89,19047680109
22-Jun-20,0.9,0.9,0.89,0.89,23177415950
21-Jun-20,0.89,0.9,0.89,0.9,16631951761
20-Jun-20,0.89,0.9,0.89,0.89,18092788433
19-Jun-20,0.89,0.9,0.89,0.89,20880621123
18-Jun-20,0.89,0.89,0.89,0.89,18911626581
17-Jun-20,0.89,0.89,0.88,0.89,21596877709
16-Jun-20,0.88,0.89,0.88,0.88,22238966824
15-Jun-20,0.89,0.9,0.89,0.89,29433016244
14-Jun-20,0.89,0.9,0.89,0.89,18841173904
13-Jun-20,0.89,0.89,0.89,0.89,19294305748
12-Jun-20,0.89,0.89,0.88,0.89,25467348069
11-Jun-20,0.88,0.89,0.88,0.88,34544622037
10-Jun-20,0.89,0.89,0.87,0.88,23406864541
09-Jun-20,0.89,0.9,0.88,0.89,22564975512
08-Jun-20,0.89,0.89,0.88,0.89,21013087415
07-Jun-20,0.89,0.89,0.88,0.89,26053435060
06-Jun-20,0.89,0.9,0.88,0.89,20855355251
05-Jun-20,0.88,0.89,0.88,0.88,26124157112
04-Jun-20,0.89,0.9,0.88,0.89,28142286760
03-Jun-20,0.89,0.9,0.89,0.89,27326556000
02-Jun-20,0.9,0.93,0.9,0.9,40970015332
01-Jun-20,0.9,0.9,0.89,0.9,35651594124
31-May-20,0.9,0.91,0.9,0.9,31525541539
30-May-20,0.9,0.9,0.89,0.9,36360114062
29-May-20,0.9,0.91,0.9,0.91,33143795638
28-May-20,0.91,0.92,0.9,0.91,34610309408
27-May-20,0.91,0.92,0.9,0.92,32057501660
26-May-20,0.92,0.92,0.91,0.92,30138148630
25-May-20,0.92,0.92,0.91,0.92,32993210209
24-May-20,0.92,0.93,0.91,0.92,35727007476
23-May-20,0.92,0.92,0.91,0.92,30939866321
