Date,Open,High,Low,Close,Volume
21-May-21,40596.95,42172.17,33616.45,37304.69,82051616861
20-May-21,36753.67,42462.98,35050.62,40782.74,88281943359
19-May-21,42944.98,43546.12,30681.50,37002.44,126358098747
18-May-21,43488.06,45812.46,42367.83,42909.40,56187365084
17-May-21,46415.90,46623.56,42207.29,43537.51,74903638450
16-May-21,46716.64,49720.04,43963.35,46456.06,64047871555
15-May-21,49855.49,50639.67,46664.14,46760.19,59161047474
14-May-21,49682.98,51438.12,48868.58,49880.53,55737497453
13-May-21,49735.43,51330.84,46980.02,49716.19,96721152926
12-May-21,56714.53,57939.36,49150.53,49150.53,75215403907
11-May-21,55847.24,56872.54,54608.65,56704.57,61308396325
10-May-21,58250.87,59519.35,54071.46,55859.80,71776546298
09-May-21,58877.39,59210.88,56482.00,58232.32,65906690347
08-May-21,57352.77,59464.61,56975.21,58803.78,65382980634
07-May-21,56413.95,58606.63,55321.85,57356.40,68434023376
06-May-21,57441.31,58363.31,55382.51,56396.51,69523285106
05-May-21,53252.16,57911.36,52969.06,57424.01,69241316747
04-May-21,57214.18,57214.18,53191.43,53333.54,68564706967
03-May-21,56620.27,58973.31,56590.87,57200.29,51713139031
02-May-21,57825.86,57902.59,56141.91,56631.08,38177405335
01-May-21,57714.66,58448.34,57052.27,57828.05,42836427360
30-Apr-21,53568.66,57900.72,53129.60,57750.18,52395931985
29-Apr-21,54858.09,55115.84,52418.03,53555.11,46088929780
28-Apr-21,55036.64,56227.21,53887.92,54824.70,48000572955
27-Apr-21,54030.30,55416.96,53319.19,55033.12,49448222757
26-Apr-21,49077.79,54288.00,48852.80,54021.75,58284039825
25-Apr-21,50052.83,50506.02,47159.49,49004.25,46117114240
24-Apr-21,51143.23,51167.56,48805.28,50050.87,49014494781
23-Apr-21,51739.81,52120.79,47714.66,51093.65,86668667320
22-Apr-21,53857.11,55410.23,50583.81,51762.27,74798630778
21-Apr-21,56471.13,56757.97,53695.47,53906.09,54926612466
20-Apr-21,55681.79,57062.15,53448.05,56473.03,67849323955
19-Apr-21,56191.58,57520.05,54368.59,55724.27,65344865159
18-Apr-21,60701.89,61057.46,52829.54,56216.19,97468872758
17-Apr-21,61529.92,62572.18,60361.35,60683.82,66138759198
16-Apr-21,63258.51,63594.72,60222.53,61572.79,84293007468
15-Apr-21,63075.20,63821.67,62208.96,63314.01,60954381579
14-Apr-21,63523.75,64863.10,61554.80,63109.70,77451779687
13-Apr-21,59890.02,63742.28,59869.96,63503.46,69983454362
12-Apr-21,60175.94,61253.04,59589.87,59893.45,51828688519
11-Apr-21,59846.23,60790.56,59289.80,60204.96,46280252580
10-Apr-21,58253.78,61276.67,58038.71,59793.24,58238470525
09-Apr-21,58326.56,58937.05,57807.86,58245.00,46655208546
08-Apr-21,56099.91,58338.74,55879.08,58323.95,53053855641
07-Apr-21,58186.51,58731.14,55604.02,56048.94,75645303584
06-Apr-21,59171.93,59479.58,57646.81,58192.36,66058027988
05-Apr-21,58760.87,59891.30,57694.83,59057.88,60706272115
04-Apr-21,57604.84,58913.75,57168.68,58758.56,50749662970
03-Apr-21,59397.41,60110.27,57603.89,57603.89,59641344484
02-Apr-21,59098.88,60267.19,58869.28,59384.31,58727860620
01-Apr-21,58926.56,59586.07,58505.28,59095.81,61669163792
31-Mar-21,58930.28,59930.03,57726.42,58918.83,65520826225
30-Mar-21,57750.13,59447.22,57251.55,58917.69,54414116432
29-Mar-21,55947.90,58342.10,55139.34,57750.20,57625587027
28-Mar-21,55974.94,56610.31,55071.11,55950.75,47686580918
27-Mar-21,55137.57,56568.22,54242.91,55973.51,47266542233
26-Mar-21,51683.01,55137.31,51579.86,55137.31,56652197978
25-Mar-21,52726.75,53392.39,50856.57,51704.16,67999812841
24-Mar-21,54710.49,57262.38,52514.33,52774.26,70567223787
23-Mar-21,54511.66,55985.44,53470.69,54738.94,56435023914
22-Mar-21,57517.89,58471.48,54288.16,54529.15,56521454974
21-Mar-21,58309.91,58767.90,56005.62,57523.42,51943414539
20-Mar-21,58332.26,60031.29,58213.30,58313.64,50361731222
19-Mar-21,57850.44,59498.38,56643.70,58346.65,49063873786
18-Mar-21,58893.08,60116.25,54253.58,57858.92,55746041000
17-Mar-21,56825.83,58969.82,54528.63,58870.89,60258313191
16-Mar-21,55840.79,56833.18,53555.03,56804.90,59749798599
15-Mar-21,59267.43,60540.99,55393.17,55907.20,66419369890
14-Mar-21,61221.13,61597.92,59302.32,59302.32,43901225564
13-Mar-21,57343.37,61683.86,56217.97,61243.08,60669829814
12-Mar-21,57821.22,57996.62,55376.65,57332.09,55689944702
11-Mar-21,55963.18,58091.06,54484.59,57805.12,56772343595
10-Mar-21,54824.01,57258.25,53290.89,56008.55,57295577614
09-Mar-21,52272.97,54824.12,51981.83,54824.12,50912227385
08-Mar-21,51174.12,52314.07,49506.05,52246.52,48597428048
07-Mar-21,48918.68,51384.37,48918.68,51206.69,43137459378
06-Mar-21,48899.23,49147.22,47257.53,48912.38,34363564661
05-Mar-21,48527.03,49396.43,46542.51,48927.30,48625928883
04-Mar-21,50522.31,51735.09,47656.93,48561.17,52343816680
