Date,Open,High,Low,Close,Volume
04-Apr-21,4.12,4.48,4.08,4.42,268925512
03-Apr-21,4.57,4.66,4.12,4.13,392549922
02-Apr-21,4.38,4.60,4.26,4.56,441602173
01-Apr-21,4.14,4.59,4.09,4.40,719209111
31-Mar-21,3.92,4.19,3.69,4.14,413651223
30-Mar-21,3.91,4.08,3.90,3.90,355303779
29-Mar-21,3.61,3.93,3.57,3.89,358556128
28-Mar-21,3.50,3.68,3.47,3.61,240766776
27-Mar-21,3.57,3.59,3.44,3.50,194551876
26-Mar-21,3.35,3.59,3.35,3.58,246677611
25-Mar-21,3.42,3.47,3.23,3.34,374462048
24-Mar-21,3.51,3.84,3.35,3.41,507803052
23-Mar-21,3.43,3.56,3.33,3.48,321094372
22-Mar-21,3.52,3.72,3.43,3.44,355688257
21-Mar-21,3.66,3.71,3.41,3.50,277918214
20-Mar-21,3.56,3.87,3.54,3.66,339177576
19-Mar-21,3.59,3.65,3.48,3.57,255806739
18-Mar-21,3.67,3.82,3.51,3.58,406213537
17-Mar-21,3.39,3.73,3.24,3.70,486015903
16-Mar-21,3.22,3.39,3.10,3.38,325874015
15-Mar-21,3.32,3.39,3.14,3.21,325509059
14-Mar-21,3.49,3.51,3.31,3.32,256458515
13-Mar-21,3.33,3.54,3.19,3.49,317853689
12-Mar-21,3.44,3.46,3.20,3.32,343292988
11-Mar-21,3.49,3.51,3.32,3.45,290381170
10-Mar-21,3.75,3.76,3.43,3.50,395189209
09-Mar-21,3.71,3.86,3.67,3.77,410833774
08-Mar-21,3.51,3.74,3.41,3.68,564913291
07-Mar-21,3.25,3.53,3.21,3.51,362403981
06-Mar-21,3.17,3.35,3.13,3.25,305246013
05-Mar-21,3.07,3.22,2.89,3.16,368677107
04-Mar-21,3.20,3.29,2.96,3.04,422188746
03-Mar-21,3.05,3.31,3.04,3.19,436145433
02-Mar-21,3.01,3.15,2.91,3.06,383613772
01-Mar-21,2.82,3.04,2.82,3.01,313585685
28-Feb-21,3.01,3.04,2.66,2.83,389028544
27-Feb-21,2.87,3.19,2.87,3.01,422428459
26-Feb-21,2.75,3.12,2.61,2.85,492190890
25-Feb-21,2.90,3.15,2.74,2.74,496950570
24-Feb-21,2.90,3.21,2.78,2.91,482033720
23-Feb-21,3.52,3.52,2.44,2.89,710378742
22-Feb-21,3.86,3.86,3.02,3.53,664835806
21-Feb-21,3.84,3.97,3.74,3.86,412536369
20-Feb-21,4.10,4.25,3.62,3.84,598490628
19-Feb-21,4.02,4.22,3.81,4.11,524977324
18-Feb-21,3.82,4.14,3.76,4.03,516899108
17-Feb-21,3.74,3.93,3.47,3.81,578493115
16-Feb-21,3.74,4.01,3.58,3.73,620954816
15-Feb-21,4.04,4.09,3.25,3.74,980175102
14-Feb-21,4.40,4.60,3.91,4.05,968959329
13-Feb-21,4.14,4.40,3.82,4.40,1152000846
12-Feb-21,3.39,4.43,3.33,4.13,1203398735
11-Feb-21,3.16,3.55,3.15,3.39,749246284
10-Feb-21,3.10,3.20,2.86,3.16,692874308
09-Feb-21,2.82,3.20,2.66,3.12,775443809
08-Feb-21,2.74,2.84,2.69,2.82,451663343
07-Feb-21,2.63,2.86,2.55,2.75,539448766
06-Feb-21,2.86,2.90,2.58,2.63,438505156
05-Feb-21,2.47,2.92,2.47,2.87,542898975
04-Feb-21,2.53,2.61,2.39,2.46,405365229
03-Feb-21,2.42,2.61,2.40,2.53,389358805
02-Feb-21,2.41,2.45,2.35,2.41,255395803
01-Feb-21,2.34,2.41,2.28,2.40,284877433
31-Jan-21,2.38,2.42,2.26,2.34,275087940
30-Jan-21,2.39,2.47,2.32,2.38,309743045
29-Jan-21,2.44,2.51,2.33,2.40,389362388
28-Jan-21,2.32,2.53,2.26,2.50,414133224
27-Jan-21,2.39,2.41,2.17,2.31,340994017
26-Jan-21,2.41,2.48,2.28,2.40,300372629
25-Jan-21,2.50,2.61,2.39,2.40,335075796
24-Jan-21,2.60,2.70,2.40,2.50,463441313
23-Jan-21,2.40,2.78,2.35,2.60,790489919
22-Jan-21,2.02,2.55,1.90,2.40,620416636
21-Jan-21,2.40,2.41,2.02,2.04,325425348
20-Jan-21,2.38,2.43,2.19,2.40,343293857
19-Jan-21,2.51,2.65,2.39,2.39,377582503
18-Jan-21,2.46,2.56,2.37,2.51,345001844
17-Jan-21,2.38,2.57,2.24,2.45,414177608
16-Jan-21,2.25,2.62,2.25,2.39,624234696
15-Jan-21,2.09,2.36,2.05,2.25,513525825
14-Jan-21,2.05,2.15,1.98,2.09,272407628
13-Jan-21,1.87,2.04,1.84,2.04,247370830
12-Jan-21,1.92,2.02,1.81,1.88,295091118
11-Jan-21,2.27,2.27,1.73,1.91,449322813
10-Jan-21,2.16,2.41,1.99,2.27,491267933
09-Jan-21,2.01,2.20,1.98,2.16,294005566
08-Jan-21,2.06,2.09,1.85,2.01,338913100
07-Jan-21,2.13,2.25,1.97,2.05,368929530
06-Jan-21,1.94,2.22,1.87,2.13,374300089
05-Jan-21,1.89,2.01,1.76,1.94,302500928
04-Jan-21,1.74,1.92,1.67,1.89,307334623
03-Jan-21,1.65,1.83,1.61,1.76,257200637
02-Jan-21,1.66,1.69,1.61,1.65,192031066
01-Jan-21,1.65,1.74,1.63,1.64,145319933
31-Dec-20,1.62,1.64,1.58,1.64,125283806
30-Dec-20,1.67,1.69,1.60,1.62,140615070
29-Dec-20,1.73,1.77,1.63,1.67,193588259
28-Dec-20,1.64,1.82,1.63,1.74,151114593
27-Dec-20,1.62,1.75,1.55,1.64,178705572
26-Dec-20,1.66,1.67,1.58,1.62,114994846
25-Dec-20,1.69,1.73,1.64,1.66,140497032
24-Dec-20,1.49,1.71,1.47,1.69,169677439
23-Dec-20,1.79,1.81,1.35,1.49,197715534
22-Dec-20,1.79,1.79,1.70,1.79,154004745
21-Dec-20,1.86,1.89,1.74,1.79,148563471
20-Dec-20,1.90,1.92,1.83,1.85,116433546
19-Dec-20,1.90,1.95,1.88,1.90,125894555
18-Dec-20,1.87,1.91,1.85,1.90,128886175
17-Dec-20,1.94,1.99,1.88,1.88,209562207
16-Dec-20,1.84,1.95,1.81,1.94,142515266
15-Dec-20,1.83,1.86,1.80,1.84,90861849
14-Dec-20,1.84,1.87,1.80,1.83,98155990
13-Dec-20,1.76,1.87,1.76,1.84,118235490
12-Dec-20,1.72,1.78,1.72,1.76,95228701
11-Dec-20,1.74,1.74,1.69,1.71,109147893
10-Dec-20,1.80,1.81,1.72,1.74,96363449
09-Dec-20,1.78,1.81,1.69,1.80,161507354
08-Dec-20,1.88,1.95,1.75,1.78,166278751
07-Dec-20,1.92,1.92,1.84,1.88,116901380
06-Dec-20,1.92,1.93,1.86,1.92,121674713
05-Dec-20,1.88,1.92,1.85,1.92,120363886
04-Dec-20,1.98,2.00,1.84,1.88,153458297
03-Dec-20,1.97,2.02,1.97,1.99,129427898
02-Dec-20,1.93,2.00,1.91,1.98,159037329
01-Dec-20,2.08,2.13,1.88,1.95,257376323
30-Nov-20,1.97,2.12,1.95,2.07,209201208
29-Nov-20,1.94,2.03,1.91,1.97,172854716
28-Nov-20,1.88,2.03,1.85,1.94,193641366
27-Nov-20,1.89,1.96,1.82,1.89,248579911
26-Nov-20,2.18,2.23,1.77,1.88,475257371
25-Nov-20,2.24,2.47,2.10,2.19,419703178
24-Nov-20,2.21,2.38,2.11,2.25,442855743
23-Nov-20,1.91,2.24,1.91,2.21,366988396
22-Nov-20,2.00,2.05,1.84,1.91,297083525
21-Nov-20,1.78,2.01,1.74,2.00,401619780
20-Nov-20,1.75,1.81,1.74,1.77,184747765
19-Nov-20,1.76,1.81,1.71,1.76,131799085
18-Nov-20,1.81,1.84,1.70,1.76,176870853
17-Nov-20,1.78,1.81,1.77,1.81,160624339
16-Nov-20,1.71,1.77,1.69,1.76,134312175
15-Nov-20,1.77,1.78,1.68,1.71,131885272
14-Nov-20,1.82,1.82,1.73,1.77,117596859
13-Nov-20,1.76,1.82,1.75,1.82,126021032
12-Nov-20,1.80,1.83,1.74,1.76,144596092
11-Nov-20,1.82,1.86,1.79,1.79,136382924
10-Nov-20,1.77,1.85,1.77,1.82,146195945
09-Nov-20,1.76,1.81,1.70,1.76,133745989
08-Nov-20,1.70,1.81,1.67,1.76,154486455
07-Nov-20,1.76,1.85,1.65,1.70,260585980
06-Nov-20,1.59,1.77,1.59,1.76,244923903
05-Nov-20,1.60,1.68,1.55,1.60,175668963
04-Nov-20,1.59,1.62,1.52,1.60,137161558
03-Nov-20,1.63,1.65,1.56,1.61,118776350
02-Nov-20,1.70,1.77,1.62,1.63,113942687
01-Nov-20,1.69,1.71,1.66,1.70,91949167
31-Oct-20,1.63,1.73,1.62,1.69,120088445
30-Oct-20,1.66,1.68,1.54,1.63,134913565
29-Oct-20,1.71,1.74,1.62,1.65,115825368
28-Oct-20,1.77,1.79,1.65,1.70,144563770
27-Oct-20,1.78,1.80,1.75,1.77,149766890
26-Oct-20,1.83,1.84,1.75,1.77,134374913
25-Oct-20,1.87,1.89,1.82,1.83,114358921
24-Oct-20,1.87,1.89,1.85,1.87,94628742
23-Oct-20,1.85,1.91,1.84,1.88,136606984
22-Oct-20,1.80,1.89,1.80,1.85,152674666
21-Oct-20,1.74,1.84,1.74,1.80,160315588
20-Oct-20,1.90,1.90,1.74,1.75,159411766
19-Oct-20,1.96,1.97,1.90,1.91,120750773
18-Oct-20,1.93,1.98,1.93,1.97,78271942
17-Oct-20,1.89,1.94,1.88,1.93,78802678
16-Oct-20,1.95,1.98,1.88,1.89,112048796
15-Oct-20,1.96,1.99,1.91,1.94,116139184
14-Oct-20,2.06,2.08,1.93,1.97,146010504
13-Oct-20,2.01,2.09,1.99,2.05,166960518
12-Oct-20,1.94,2.03,1.92,2.01,156710610
11-Oct-20,1.90,1.98,1.89,1.93,128664695
10-Oct-20,1.89,1.95,1.88,1.90,141253003
09-Oct-20,1.79,1.92,1.77,1.90,145073568
08-Oct-20,1.76,1.86,1.72,1.79,119143611
07-Oct-20,1.76,1.81,1.74,1.76,112390776
06-Oct-20,1.88,1.93,1.73,1.75,136758872
05-Oct-20,1.80,1.90,1.78,1.89,87641661
04-Oct-20,1.81,1.89,1.78,1.80,86518538
03-Oct-20,1.78,1.88,1.77,1.81,81421068
02-Oct-20,1.90,1.91,1.73,1.78,132062085
01-Oct-20,1.92,1.99,1.86,1.90,125743208
30-Sep-20,1.94,1.94,1.86,1.91,105325747
29-Sep-20,1.96,1.98,1.87,1.95,110445907
28-Sep-20,1.91,2.04,1.91,1.97,129800312
27-Sep-20,1.91,1.94,1.81,1.91,100850606
26-Sep-20,1.93,1.95,1.88,1.91,108508580
25-Sep-20,1.87,1.98,1.81,1.92,122747019
24-Sep-20,1.68,1.89,1.67,1.87,127945499
23-Sep-20,1.80,1.86,1.65,1.67,142728163
22-Sep-20,1.69,1.86,1.68,1.80,138624556
21-Sep-20,1.88,1.91,1.64,1.68,201526189
20-Sep-20,1.98,2.03,1.84,1.88,132573330
19-Sep-20,2.03,2.03,1.93,1.98,125555405
18-Sep-20,2.10,2.14,1.99,2.03,129239403
17-Sep-20,2.11,2.17,2.09,2.11,132025619
16-Sep-20,2.13,2.15,2.06,2.10,158085187
15-Sep-20,2.22,2.26,2.12,2.12,165701554
14-Sep-20,2.21,2.28,2.16,2.22,153136579
13-Sep-20,2.20,2.32,2.15,2.21,194751952
12-Sep-20,2.17,2.22,2.13,2.20,145795712
11-Sep-20,2.18,2.22,2.10,2.17,158672875
10-Sep-20,2.16,2.26,2.15,2.19,169583763
09-Sep-20,2.14,2.22,2.07,2.16,156614472
08-Sep-20,2.17,2.24,2.06,2.12,200933317
07-Sep-20,2.17,2.19,2.02,2.17,201076775
06-Sep-20,2.10,2.22,2.01,2.17,216490978
05-Sep-20,2.33,2.39,1.99,2.10,311812189
04-Sep-20,2.18,2.40,2.11,2.33,249583781
03-Sep-20,2.65,2.65,2.12,2.18,248787166
02-Sep-20,2.89,2.90,2.50,2.63,228740325
01-Sep-20,2.73,2.93,2.67,2.88,178642276
31-Aug-20,2.84,2.90,2.73,2.73,129093265
30-Aug-20,2.82,2.87,2.80,2.84,132496933
29-Aug-20,2.74,2.87,2.68,2.82,140323599
28-Aug-20,2.71,2.80,2.66,2.76,133248512
27-Aug-20,2.85,2.88,2.63,2.71,199782707
26-Aug-20,2.92,2.95,2.80,2.85,172736000
25-Aug-20,3.12,3.14,2.82,2.92,211622193
24-Aug-20,2.99,3.21,2.93,3.13,197585227
23-Aug-20,3.03,3.06,2.87,2.99,146545752
22-Aug-20,2.87,3.05,2.79,3.03,194676247
21-Aug-20,3.25,3.29,2.83,2.86,242045351
20-Aug-20,3.07,3.31,2.96,3.25,258190060
19-Aug-20,3.21,3.27,2.94,3.04,319643254
18-Aug-20,3.40,3.49,3.16,3.23,219467669
17-Aug-20,3.58,3.59,3.40,3.41,193865492
16-Aug-20,3.44,3.69,3.40,3.58,240608181
15-Aug-20,3.46,3.63,3.32,3.44,285810200
14-Aug-20,3.53,3.62,3.40,3.47,235545093
13-Aug-20,3.74,3.80,3.42,3.54,388119817
12-Aug-20,3.42,3.80,3.13,3.75,462329695
11-Aug-20,3.65,3.76,3.25,3.42,465517762
10-Aug-20,3.14,3.62,3.03,3.62,445579058
09-Aug-20,2.86,3.20,2.79,3.13,290631182
08-Aug-20,2.60,2.95,2.57,2.87,191609545
07-Aug-20,2.72,2.76,2.51,2.59,179544732
06-Aug-20,2.62,2.84,2.60,2.72,175905286
05-Aug-20,2.74,2.75,2.62,2.64,136562256
04-Aug-20,2.60,2.80,2.60,2.75,241532173
03-Aug-20,2.44,2.60,2.41,2.59,161697642
02-Aug-20,2.57,2.65,2.37,2.44,212231278
01-Aug-20,2.41,2.59,2.40,2.57,146291856
31-Jul-20,2.37,2.44,2.35,2.39,92137494
30-Jul-20,2.36,2.42,2.33,2.39,86865226
29-Jul-20,2.42,2.51,2.36,2.38,115376029
28-Jul-20,2.40,2.45,2.34,2.41,134584540
27-Jul-20,2.56,2.56,2.29,2.42,229557294
26-Jul-20,2.62,2.66,2.54,2.56,131621490
25-Jul-20,2.60,2.66,2.59,2.62,110562420
24-Jul-20,2.74,2.75,2.59,2.61,124261564
23-Jul-20,2.66,2.78,2.63,2.74,147002350
22-Jul-20,2.61,2.68,2.53,2.67,109678750
21-Jul-20,2.42,2.66,2.40,2.63,135503000
20-Jul-20,2.60,2.61,2.41,2.42,115266813
19-Jul-20,2.63,2.66,2.54,2.60,107114893
18-Jul-20,2.77,2.77,2.60,2.63,143649143
17-Jul-20,2.71,2.82,2.65,2.78,164135756
16-Jul-20,2.80,2.90,2.61,2.71,333365511
15-Jul-20,2.59,2.80,2.50,2.80,263092763
14-Jul-20,2.55,2.68,2.37,2.61,221658483
13-Jul-20,2.49,2.78,2.46,2.57,363819029
12-Jul-20,2.38,2.50,2.30,2.49,153255608
11-Jul-20,2.25,2.40,2.23,2.38,130526244
10-Jul-20,2.25,2.29,2.14,2.25,85244005
09-Jul-20,2.33,2.33,2.19,2.24,101727030
08-Jul-20,2.22,2.38,2.21,2.35,112232077
07-Jul-20,2.15,2.28,2.13,2.22,102946261
06-Jul-20,2.03,2.18,2.02,2.17,79843538
05-Jul-20,2.07,2.08,1.99,2.03,55182900
04-Jul-20,2.03,2.09,2.02,2.07,49614809
03-Jul-20,2.10,2.10,2.03,2.03,56758986
02-Jul-20,2.13,2.14,2.05,2.10,54814685
01-Jul-20,2.10,2.18,2.08,2.14,58785988
30-Jun-20,2.15,2.16,2.10,2.10,52713032
29-Jun-20,2.11,2.18,2.10,2.15,62761638
28-Jun-20,2.08,2.17,2.05,2.11,69147938
27-Jun-20,2.21,2.22,2.04,2.08,86745612
26-Jun-20,2.30,2.30,2.19,2.21,104648129
25-Jun-20,2.34,2.34,2.26,2.30,85488811
24-Jun-20,2.46,2.52,2.29,2.32,108835129
23-Jun-20,2.37,2.47,2.32,2.47,110076265
22-Jun-20,2.32,2.41,2.31,2.39,77338837
21-Jun-20,2.33,2.35,2.31,2.31,63130670
20-Jun-20,2.34,2.38,2.29,2.33,82052303
19-Jun-20,2.38,2.42,2.33,2.33,97649148
18-Jun-20,2.38,2.44,2.28,2.37,119752026
17-Jun-20,2.32,2.39,2.28,2.38,81551745
16-Jun-20,2.32,2.35,2.27,2.30,74352888
15-Jun-20,2.31,2.38,2.18,2.34,100266856
14-Jun-20,2.40,2.40,2.30,2.31,70334935
13-Jun-20,2.37,2.42,2.35,2.39,68940432
12-Jun-20,2.32,2.44,2.30,2.36,93383791
11-Jun-20,2.54,2.56,2.25,2.31,106128174
10-Jun-20,2.57,2.57,2.53,2.55,72067548
09-Jun-20,2.60,2.61,2.54,2.57,69961816
08-Jun-20,2.55,2.60,2.53,2.60,59062863
07-Jun-20,2.58,2.60,2.50,2.56,68019486
06-Jun-20,2.61,2.63,2.58,2.58,54382167
05-Jun-20,2.65,2.67,2.58,2.60,72897992
04-Jun-20,2.70,2.74,2.60,2.67,94489160
03-Jun-20,2.59,2.75,2.54,2.71,97441259
02-Jun-20,2.66,2.80,2.51,2.60,141866029
01-Jun-20,2.52,2.69,2.50,2.66,110107549
31-May-20,2.63,2.65,2.50,2.52,91082557
30-May-20,2.59,2.66,2.54,2.63,107956328
29-May-20,2.55,2.62,2.54,2.60,88559455
28-May-20,2.46,2.58,2.44,2.56,77878337
27-May-20,2.45,2.52,2.44,2.47,72110795
26-May-20,2.50,2.52,2.44,2.46,75922075
25-May-20,2.44,2.51,2.42,2.50,82066964
24-May-20,2.54,2.59,2.45,2.45,86663775
23-May-20,2.57,2.59,2.50,2.54,81749859
