Date,Open,High,Low,Close,Volume,MarketCap
03-Dec-20,105.61,110.46,104.52,109.82,731969674,1952166847
02-Dec-20,104.34,106.99,103.36,105.97,788893237,1883596838
01-Dec-20,108.71,110.81,102.11,105.49,726587565,1875045485
30-Nov-20,103.61,108.42,101.81,108.39,802468841,1926461229
29-Nov-20,101.99,105.21,99.86,103.64,827966515,1841888556
28-Nov-20,98.07,104.14,95.74,101.98,742686892,1812256926
27-Nov-20,100.22,102.55,94.11,98.49,940335191,1750100119
26-Nov-20,108.34,111.02,91.45,100.14,1420097001,1779352092
25-Nov-20,113.63,116.36,105.83,108.55,1297173496,1928412950
24-Nov-20,109.72,120.00,107.71,114.19,1416281230,2028499186
23-Nov-20,103.95,110.43,103.22,109.47,993950755,1944704958
22-Nov-20,108.01,109.23,101.07,104.02,1197211277,1847831896
21-Nov-20,102.01,109.18,101.04,108.01,1004033970,1918752622
20-Nov-20,99.74,103.68,99.56,101.90,827914940,1809962021
19-Nov-20,104.45,104.45,98.96,100.01,817259935,1776331497
18-Nov-20,105.72,106.44,101.16,104.21,906608873,1851002330
17-Nov-20,100.51,105.83,99.35,105.76,613712419,1878414090
16-Nov-20,96.80,101.05,95.90,99.64,718194995,1769650233
15-Nov-20,98.50,99.48,95.43,96.84,605314688,1719812435
14-Nov-20,96.41,99.04,95.75,98.50,665918141,1749075596
13-Nov-20,94.88,97.26,94.65,96.63,793097177,1715908727
12-Nov-20,96.24,97.70,93.62,95.12,930378041,1689019792
11-Nov-20,97.57,99.79,95.78,95.90,806715711,1702731288
10-Nov-20,97.82,99.69,96.58,97.54,749558322,1731787476
09-Nov-20,101.19,102.57,95.98,97.26,782583099,1726651747
08-Nov-20,93.74,101.87,92.67,101.34,905873647,1799000009
07-Nov-20,100.62,105.80,92.81,93.74,1021150389,1664088805
06-Nov-20,101.32,104.75,98.77,101.04,958839338,1793504762
05-Nov-20,98.79,102.40,94.36,102.08,1016252327,1811853734
04-Nov-20,102.76,103.43,97.23,98.69,1341454275,1751672840
03-Nov-20,102.01,104.28,99.96,103.73,1074744937,1840974017
02-Nov-20,108.68,109.96,100.22,101.97,1078739762,1809528526
01-Nov-20,108.19,108.80,105.78,108.38,809512753,1923176970
31-Oct-20,105.29,109.60,103.86,108.19,975690812,1919724400
30-Oct-20,106.50,107.20,101.11,105.36,1121536517,1869434593
29-Oct-20,107.56,109.28,103.49,105.80,1033548063,1877121204
28-Oct-20,113.50,114.70,104.76,107.24,1000329491,1902652905
27-Oct-20,111.80,116.41,111.14,113.24,787176622,2008973620
26-Oct-20,110.39,117.14,108.95,111.42,944934148,1976540668
25-Oct-20,108.74,112.72,107.72,110.26,796779904,1955929207
24-Oct-20,107.31,109.36,105.48,108.74,763666833,1928850650
23-Oct-20,108.01,108.03,103.78,107.81,863061444,1912206010
22-Oct-20,102.53,109.01,100.81,107.24,982875409,1901757350
21-Oct-20,99.81,106.52,98.65,102.92,1208783207,1825234903
20-Oct-20,106.43,107.39,99.69,100.19,886541542,1776407272
19-Oct-20,105.53,109.94,104.00,107.00,629955883,1897065384
18-Oct-20,102.39,105.58,102.34,105.53,537095463,1871031792
17-Oct-20,102.68,104.11,101.41,102.47,783991408,1816731104
16-Oct-20,111.01,111.80,101.58,102.69,691724210,1820774237
15-Oct-20,109.36,112.40,105.77,110.50,727203004,1959146950
14-Oct-20,108.91,113.33,106.72,109.64,432840999,1943727776
13-Oct-20,109.47,110.95,104.74,108.24,838207340,1918783819
12-Oct-20,106.46,114.02,105.90,109.68,964290229,1944243765
11-Oct-20,97.90,106.53,97.60,106.44,696431805,1886528100
10-Oct-20,98.06,100.06,97.57,97.91,619420920,1735347711
09-Oct-20,94.47,100.32,92.31,98.63,738734923,1747902543
08-Oct-20,93.56,95.60,91.46,94.29,709656782,1671032980
07-Oct-20,90.77,95.87,87.34,93.71,822867221,1660549679
06-Oct-20,95.65,96.40,89.50,90.47,675781880,1603037756
05-Oct-20,90.12,97.19,89.14,96.32,651871841,1706719557
04-Oct-20,88.43,92.98,86.65,90.09,581752879,1596242859
03-Oct-20,86.75,88.65,86.11,88.47,509109276,1567358710
02-Oct-20,88.18,89.19,80.15,86.61,652125714,1534384213
01-Oct-20,92.56,96.35,86.75,87.57,728950915,1551227294
30-Sep-20,85.36,93.57,83.31,92.07,587582407,1630959361
29-Sep-20,81.45,86.33,80.94,85.94,441562128,1522235986
28-Sep-20,83.52,84.72,81.65,81.77,393398631,1448270620
27-Sep-20,81.28,85.65,80.48,83.55,437874538,1479725564
26-Sep-20,79.84,81.89,79.44,81.38,320089022,1441141200
25-Sep-20,78.60,80.37,77.54,79.49,364200520,1407630993
24-Sep-20,74.94,78.77,74.69,78.70,356062599,1393544774
23-Sep-20,79.05,80.34,74.49,74.73,334440444,1323172803
22-Sep-20,75.57,80.60,72.81,79.05,346785196,1399591303
21-Sep-20,78.68,80.69,71.90,75.08,404208012,1329282094
20-Sep-20,81.33,81.65,75.57,78.85,416471827,1396041583
19-Sep-20,77.65,81.62,74.92,80.86,409888451,1431508186
18-Sep-20,78.00,82.12,75.77,77.90,367940150,1378892829
17-Sep-20,74.18,79.66,72.99,78.33,413316405,1386516916
16-Sep-20,76.78,80.73,73.08,73.12,423839337,1294182465
15-Sep-20,78.33,79.70,73.79,76.77,448760944,1358738454
14-Sep-20,75.16,78.69,69.74,78.24,443336412,1384760821
13-Sep-20,73.02,76.68,70.34,75.55,24443236298,1336940725
12-Sep-20,74.44,75.97,70.11,73.02,176735836,1292071104
11-Sep-20,70.56,75.26,67.36,74.73,17647524345,1322260972
10-Sep-20,71.52,75.75,70.52,70.71,22628577830,1251084371
09-Sep-20,71.27,72.98,69.99,71.69,163217897,1268458083
08-Sep-20,69.80,71.64,66.91,70.98,249237750,1255713270
07-Sep-20,67.79,69.93,65.10,69.73,205904503,1233613765
06-Sep-20,65.64,68.47,63.71,67.86,181787452,1200412511
05-Sep-20,69.72,70.43,63.07,65.64,219162544,1161083750
04-Sep-20,65.73,70.56,65.11,69.54,125881064,1229910106
03-Sep-20,76.92,77.14,65.55,65.86,118558192,1164805586
02-Sep-20,81.49,81.66,74.24,76.42,110901217,1351543679
01-Sep-20,78.17,82.58,77.14,81.34,107642623,1438377681
31-Aug-20,80.68,80.96,78.26,78.27,87248756,1384132753
30-Aug-20,77.95,80.87,77.95,80.75,95484715,1427890055
29-Aug-20,79.25,80.38,77.75,77.96,87246118,1378369364
28-Aug-20,75.80,80.37,75.28,79.86,98736024,1411911623
27-Aug-20,75.24,76.47,72.78,75.62,85653906,1336857241
26-Aug-20,75.01,75.83,74.04,75.32,75949280,1331475418
25-Aug-20,79.62,79.76,73.46,75.31,89150959,1331311159
24-Aug-20,77.47,79.99,76.80,79.66,69466531,1408065916
