Date,Open,High,Low,Close,Volume,MarketCap
28-Mar-21,0.01,0.01,0.01,0.01,5542499,900083131
27-Mar-21,0.01,0.01,0.01,0.01,4630833,899077659
26-Mar-21,0.01,0.01,0.01,0.01,5540477,908661686
25-Mar-21,0.01,0.01,0.01,0.01,5410813,889755641
24-Mar-21,0.01,0.01,0.01,0.01,5523152,886237195
23-Mar-21,0.01,0.01,0.01,0.01,4113004,879312507
22-Mar-21,0.01,0.01,0.01,0.01,4029495,885242022
21-Mar-21,0.01,0.01,0.01,0.01,3943491,878099442
20-Mar-21,0.01,0.01,0.01,0.01,4796771,880181921
19-Mar-21,0.01,0.01,0.01,0.01,5068164,881728194
18-Mar-21,0.01,0.01,0.01,0.01,4230622,875604261
17-Mar-21,0.01,0.01,0.01,0.01,4017984,878323605
16-Mar-21,0.01,0.01,0.01,0.01,4034647,877967784
15-Mar-21,0.01,0.01,0.01,0.01,4321666,878203994
14-Mar-21,0.01,0.01,0.01,0.01,4812995,875957146
13-Mar-21,0.01,0.01,0.01,0.01,5316369,876705745
12-Mar-21,0.01,0.01,0.01,0.01,5119353,874481313
11-Mar-21,0.01,0.01,0.01,0.01,4852275,878280976
10-Mar-21,0.01,0.01,0.01,0.01,4315700,881917394
09-Mar-21,0.01,0.01,0.01,0.01,3945296,884435746
08-Mar-21,0.01,0.01,0.01,0.01,4271949,879418940
07-Mar-21,0.01,0.01,0.01,0.01,2798601,880693653
06-Mar-21,0.01,0.01,0.01,0.01,3846534,879139986
05-Mar-21,0.01,0.01,0.01,0.01,3685752,876036104
04-Mar-21,0.01,0.01,0.01,0.01,3214524,869280280
03-Mar-21,0.01,0.01,0.01,0.01,3496511,867263953
02-Mar-21,0.01,0.01,0.01,0.01,4043136,870300661
01-Mar-21,0.01,0.01,0.01,0.01,4579495,866914408
28-Feb-21,0.01,0.01,0.01,0.01,4370126,870149037
27-Feb-21,0.01,0.01,0.01,0.01,4712157,868122653
26-Feb-21,0.01,0.01,0.01,0.01,3829993,861291194
25-Feb-21,0.01,0.01,0.01,0.01,4017225,863399002
24-Feb-21,0.01,0.01,0.01,0.01,4603909,861279488
23-Feb-21,0.01,0.01,0.01,0.01,4622538,848430711
22-Feb-21,0.01,0.01,0.01,0.01,3547747,851352145
21-Feb-21,0.01,0.01,0.01,0.01,3846177,850806051
20-Feb-21,0.01,0.01,0.01,0.01,4086941,850262918
19-Feb-21,0.01,0.01,0.01,0.01,3738564,853612932
18-Feb-21,0.01,0.01,0.01,0.01,3553364,854858952
17-Feb-21,0.01,0.01,0.01,0.01,5101134,853260158
16-Feb-21,0.01,0.01,0.01,0.01,5310271,850601636
15-Feb-21,0.01,0.01,0.01,0.01,5837661,850145955
14-Feb-21,0.01,0.01,0.01,0.01,5522696,851237623
13-Feb-21,0.01,0.01,0.01,0.01,4948274,851081647
12-Feb-21,0.01,0.01,0.01,0.01,4462382,852572526
11-Feb-21,0.01,0.01,0.01,0.01,5140292,850098133
10-Feb-21,0.01,0.01,0.01,0.01,4531859,852026287
09-Feb-21,0.01,0.01,0.01,0.01,5796934,828457469
08-Feb-21,0.01,0.01,0.01,0.01,6545494,823321259
07-Feb-21,0.01,0.01,0.01,0.01,6469139,824158978
06-Feb-21,0.01,0.01,0.01,0.01,5572717,823360549
05-Feb-21,0.01,0.01,0.01,0.01,6620804,827695684
04-Feb-21,0.01,0.01,0.01,0.01,6242431,823420143
03-Feb-21,0.01,0.01,0.01,0.01,4939520,824773963
02-Feb-21,0.01,0.01,0.01,0.01,5051571,824144653
01-Feb-21,0.01,0.01,0.01,0.01,5021447,818287512
31-Jan-21,0.01,0.01,0.01,0.01,5784352,818293901
30-Jan-21,0.01,0.01,0.01,0.01,6120703,817728080
29-Jan-21,0.01,0.01,0.01,0.01,6273011,818450609
28-Jan-21,0.01,0.01,0.01,0.01,6068560,820673915
27-Jan-21,0.01,0.01,0.01,0.01,6236518,815717516
26-Jan-21,0.01,0.01,0.01,0.01,6488406,820800391
25-Jan-21,0.01,0.01,0.01,0.01,5684810,814464831
24-Jan-21,0.01,0.01,0.01,0.01,5937489,815667184
23-Jan-21,0.01,0.01,0.01,0.01,5801987,815449153
22-Jan-21,0.01,0.01,0.01,0.01,5303053,816127203
21-Jan-21,0.01,0.01,0.01,0.01,6150159,818550536
20-Jan-21,0.01,0.01,0.01,0.01,5512536,817863429
19-Jan-21,0.01,0.01,0.01,0.01,5559618,821057032
18-Jan-21,0.01,0.01,0.01,0.01,5085286,824354629
17-Jan-21,0.01,0.01,0.01,0.01,6173526,822915150
16-Jan-21,0.01,0.01,0.01,0.01,6128120,820222310
15-Jan-21,0.01,0.01,0.01,0.01,5918574,815605711
14-Jan-21,0.01,0.01,0.01,0.01,5349770,814177350
13-Jan-21,0.01,0.01,0.01,0.01,5918511,811881821
12-Jan-21,0.01,0.01,0.01,0.01,6042469,815298563
11-Jan-21,0.01,0.01,0.01,0.01,5326270,813033815
10-Jan-21,0.01,0.01,0.01,0.01,5746769,811606084
09-Jan-21,0.01,0.01,0.01,0.01,5567754,813896422
08-Jan-21,0.01,0.01,0.01,0.01,4802910,807870465
07-Jan-21,0.01,0.01,0.01,0.01,5663924,803926199
06-Jan-21,0.01,0.01,0.01,0.01,5107284,806725635
05-Jan-21,0.01,0.01,0.01,0.01,5434891,810327357
04-Jan-21,0.01,0.01,0.01,0.01,5475738,809087836
03-Jan-21,0.01,0.01,0.01,0.01,5851165,816641513
02-Jan-21,0.01,0.01,0.01,0.01,6067953,817449857
01-Jan-21,0.01,0.01,0.01,0.01,6057690,813122521
31-Dec-20,0.01,0.01,0.01,0.01,6629439,805679276
30-Dec-20,0.01,0.01,0.01,0.01,6214575,809256531
29-Dec-20,0.01,0.01,0.01,0.01,6543187,808906457
28-Dec-20,0.01,0.01,0.01,0.01,6050093,811633824
27-Dec-20,0.01,0.01,0.01,0.01,5948680,811946614
26-Dec-20,0.01,0.01,0.01,0.01,5130785,810601694
25-Dec-20,0.01,0.01,0.01,0.01,5389701,813885108
24-Dec-20,0.01,0.01,0.01,0.01,5398470,812151203
23-Dec-20,0.01,0.01,0.01,0.01,5321147,812026908
22-Dec-20,0.01,0.01,0.01,0.01,5638885,809463477
21-Dec-20,0.01,0.01,0.01,0.01,5533447,811719663
20-Dec-20,0.01,0.01,0.01,0.01,5493600,809259641
19-Dec-20,0.01,0.01,0.01,0.01,5844417,789456926
18-Dec-20,0.01,0.01,0.01,0.01,5599454,789668178
17-Dec-20,0.01,0.01,0.01,0.01,4979842,792643302
16-Dec-20,0.01,0.01,0.01,0.01,4054698,795440628
15-Dec-20,0.01,0.01,0.01,0.01,3244940,796018890
14-Dec-20,0.01,0.01,0.01,0.01,1212729,796726994
13-Dec-20,0.01,0.01,0.01,0.01,1186297,798061109
12-Dec-20,0.01,0.01,0.01,0.01,1339283,784319811
11-Dec-20,0.01,0.01,0.01,0.01,1160421,782257351
10-Dec-20,0.01,0.01,0.01,0.01,1470157,786289364
09-Dec-20,0.01,0.01,0.01,0.01,1271234,785343393
08-Dec-20,0.01,0.01,0.01,0.01,1214628,784176256
07-Dec-20,0.01,0.01,0.01,0.01,1331569,784646367
06-Dec-20,0.01,0.01,0.01,0.01,1404618,785437546
05-Dec-20,0.01,0.01,0.01,0.01,1223333,809989286
04-Dec-20,0.01,0.01,0.01,0.01,1423173,790361896
03-Dec-20,0.01,0.01,0.01,0.01,1420046,776352499
02-Dec-20,0.01,0.01,0.01,0.01,1018367,752385865
01-Dec-20,0.01,0.01,0.01,0.01,1168029,726482046
30-Nov-20,0.01,0.01,0.01,0.01,1121361,723265772
29-Nov-20,0.01,0.01,0.01,0.01,993672,707247582
28-Nov-20,0.01,0.01,0.01,0.01,1030111,686525673
27-Nov-20,0.01,0.01,0.01,0.01,1020195,673998551
26-Nov-20,0.01,0.01,0.01,0.01,1163988,655558128
25-Nov-20,0.01,0.01,0.01,0.01,915333,636291643
24-Nov-20,0.01,0.01,0.01,0.01,765481,638048661
23-Nov-20,0.01,0.01,0.01,0.01,255432,623018423
22-Nov-20,0.01,0.01,0.01,0.01,198527,101756856
21-Nov-20,0.01,0.01,0.01,0.01,267610,102020008
20-Nov-20,0.01,0.01,0.01,0.01,337394,104234453
19-Nov-20,0.01,0.01,0.01,0.01,315168,101624426
18-Nov-20,0.01,0.01,0.01,0.01,336322,101688480
17-Nov-20,0.01,0.01,0.01,0.01,346958,101331820
16-Nov-20,0.01,0.01,0.01,0.01,293086,102272829
15-Nov-20,0.01,0.01,0.01,0.01,276504,101806742
14-Nov-20,0.01,0.01,0.01,0.01,343763,101585427
13-Nov-20,0.01,0.01,0.01,0.01,373755,102071419
12-Nov-20,0.01,0.01,0.01,0.01,358685,102962750
11-Nov-20,0.01,0.01,0.01,0.01,374787,102184029
10-Nov-20,0.01,0.01,0.01,0.01,388243,101950699
09-Nov-20,0.01,0.01,0.01,0.01,292759,101978827
08-Nov-20,0.01,0.01,0.01,0.01,290715,101235170
07-Nov-20,0.01,0.01,0.01,0.01,294953,101065502
06-Nov-20,0.01,0.01,0.01,0.01,298275,101771068
05-Nov-20,0.01,0.01,0.01,0.01,386962,102696353
04-Nov-20,0.01,0.01,0.01,0.01,389464,102620888
03-Nov-20,0.01,0.01,0.01,0.01,410948,103171912
02-Nov-20,0.01,0.01,0.01,0.01,394217,103485901
01-Nov-20,0.01,0.01,0.01,0.01,381288,103194471
31-Oct-20,0.01,0.01,0.01,0.01,389994,103026401
30-Oct-20,0.01,0.01,0.01,0.01,394911,103858347
29-Oct-20,0.01,0.01,0.01,0.01,442348,103682789
28-Oct-20,0.01,0.01,0.01,0.01,257591,103519877
27-Oct-20,0.01,0.01,0.01,0.01,301530,103099413
26-Oct-20,0.01,0.01,0.01,0.01,369573,102646286
25-Oct-20,0.01,0.01,0.01,0.01,377245,102592442
24-Oct-20,0.01,0.01,0.01,0.01,354641,102468232
23-Oct-20,0.01,0.01,0.01,0.01,304493,103294705
22-Oct-20,0.01,0.01,0.01,0.01,319177,102617768
21-Oct-20,0.01,0.01,0.01,0.01,411759,103128257
20-Oct-20,0.01,0.01,0.01,0.01,381227,102259391
19-Oct-20,0.01,0.01,0.01,0.01,299395,102619579
18-Oct-20,0.01,0.01,0.01,0.01,316063,102981509
17-Oct-20,0.01,0.01,0.01,0.01,364390,102578266
16-Oct-20,0.01,0.01,0.01,0.01,262264,103698930
15-Oct-20,0.01,0.01,0.01,0.01,375554,102267994
14-Oct-20,0.01,0.01,0.01,0.01,371748,102366346
13-Oct-20,0.01,0.01,0.01,0.01,401744,101904614
12-Oct-20,0.01,0.01,0.01,0.01,331254,101571296
11-Oct-20,0.01,0.01,0.01,0.01,333827,101474103
10-Oct-20,0.01,0.01,0.01,0.01,335677,101243492
09-Oct-20,0.01,0.01,0.01,0.01,303585,103180515
08-Oct-20,0.01,0.01,0.01,0.01,359939,102301744
07-Oct-20,0.01,0.01,0.01,0.01,379025,102477107
06-Oct-20,0.01,0.01,0.01,0.01,361516,102157357
05-Oct-20,0.01,0.01,0.01,0.01,400801,103311574
04-Oct-20,0.01,0.01,0.01,0.01,430066,103026093
03-Oct-20,0.01,0.01,0.01,0.01,486196,103113943
02-Oct-20,0.01,0.01,0.01,0.01,426134,102774695
01-Oct-20,0.01,0.01,0.01,0.01,446124,103053993
30-Sep-20,0.01,0.01,0.01,0.01,462021,103101320
29-Sep-20,0.01,0.01,0.01,0.01,433486,103604385
28-Sep-20,0.01,0.01,0.01,0.01,439506,103943509
27-Sep-20,0.01,0.01,0.01,0.01,503906,103819953
26-Sep-20,0.01,0.01,0.01,0.01,499734,103934362
25-Sep-20,0.01,0.01,0.01,0.01,553584,103678449
24-Sep-20,0.01,0.01,0.01,0.01,521290,104104463
23-Sep-20,0.01,0.01,0.01,0.01,518505,103481147
22-Sep-20,0.01,0.01,0.01,0.01,500015,103300569
21-Sep-20,0.01,0.01,0.01,0.01,513444,104596245
20-Sep-20,0.01,0.01,0.01,0.01,550958,105496056
19-Sep-20,0.01,0.01,0.01,0.01,553401,106547865
18-Sep-20,0.01,0.01,0.01,0.01,646716,107026377
17-Sep-20,0.01,0.01,0.01,0.01,642240,126723109
16-Sep-20,0.01,0.01,0.01,0.01,514654,102627489
15-Sep-20,0.01,0.01,0.01,0.01,534201,102191556
14-Sep-20,0.01,0.01,0.01,0.01,619067,131161659
13-Sep-20,0.01,0.01,0.01,0.01,500744,101883720
12-Sep-20,0.01,0.01,0.01,0.01,504091,102350264
11-Sep-20,0.01,0.01,0.01,0.01,477704,102273054
10-Sep-20,0.01,0.01,0.01,0.01,610437,105382103
09-Sep-20,0.01,0.01,0.01,0.01,557219,103145360
08-Sep-20,0.01,0.01,0.01,0.01,557666,102594540
07-Sep-20,0.01,0.01,0.01,0.01,661327,106039683
06-Sep-20,0.01,0.01,0.01,0.01,653180,69085439
05-Sep-20,0.01,0.01,0.01,0.01,594245,58837254
04-Sep-20,0.01,0.01,0.01,0.01,670315,48320023
03-Sep-20,0.01,0.01,0.01,0.01,614760,48652592
02-Sep-20,0.01,0.01,0.01,0.01,460452,46938277
01-Sep-20,0.01,0.01,0.01,0.01,580022,47167735
31-Aug-20,0.01,0.01,0.01,0.01,558812,47033178
30-Aug-20,0.01,0.01,0.01,0.01,507452,42666032
29-Aug-20,0.01,0.01,0.01,0.01,496518,42213568
28-Aug-20,0.01,0.01,0.01,0.01,522248,34032151
27-Aug-20,0.01,0.01,0.01,0.01,524635,33413770
26-Aug-20,0.01,0.01,0.01,0.01,469876,29503829
25-Aug-20,0.01,0.01,0.01,0.01,871684,27122931
24-Aug-20,0.01,0.01,0.01,0.01,936499,22481203
23-Aug-20,0.01,0.01,0.01,0.01,932288,22470956
22-Aug-20,0.01,0.01,0.01,0.01,989291,22444070
21-Aug-20,0.01,0.01,0.01,0.01,1008468,22467092
20-Aug-20,0.01,0.01,0.01,0.01,924886,22166916
19-Aug-20,0.01,0.01,0.01,0.01,1070559,26787516
18-Aug-20,0.01,0.01,0.01,0.01,1007203,24659364
17-Aug-20,0.01,0.01,0.01,0.01,1010325,21969094
16-Aug-20,0.01,0.01,0.01,0.01,994472,19881445
15-Aug-20,0.01,0.01,0.01,0.01,892122,11400969
14-Aug-20,0.01,0.01,0.01,0.01,884822,15030546
13-Aug-20,0.01,0.01,0.01,0.01,954050,14378022
12-Aug-20,0.01,0.01,0.01,0.01,817715,14415862
11-Aug-20,0.01,0.01,0.01,0.01,863877,8046710
10-Aug-20,0.01,0.01,0.01,0.01,793114,7966055
09-Aug-20,0.01,0.01,0.01,0.01,795446,7867730
08-Aug-20,0.01,0.01,0.01,0.01,990841,7936516
07-Aug-20,0.01,0.01,0.01,0.01,857440,6953185
06-Aug-20,0.01,0.01,0.01,0.01,682171,6047266
05-Aug-20,0.01,0.01,0.01,0.01,953825,4289657
04-Aug-20,0.01,0.01,0.01,0.01,1201890,4306081
03-Aug-20,0.01,0.01,0.01,0.01,1113991,4292010
02-Aug-20,0.01,0.01,0.01,0.01,1029394,4285851
01-Aug-20,0.01,0.01,0.01,0.01,639675,4307830
31-Jul-20,0.01,0.01,0.01,0.01,713044,4248731
30-Jul-20,0.01,0.01,0.01,0.01,731914,4299348
29-Jul-20,0.01,0.01,0.01,0.01,930427,4319605
28-Jul-20,0.01,0.01,0.01,0.01,1006468,4267723
27-Jul-20,0.01,0.01,0.01,0.01,1016231,4294804
26-Jul-20,0.01,0.01,0.01,0.01,859520,4281163
25-Jul-20,0.01,0.01,0.01,0.01,929000,4339611
24-Jul-20,0.01,0.01,0.01,0.01,918663,4378462
23-Jul-20,0.01,0.01,0.01,0.01,922825,4373373
22-Jul-20,0.01,0.01,0.01,0.01,994363,4403648
21-Jul-20,0.01,0.01,0.01,0.01,937064,4404518
20-Jul-20,0.01,0.01,0.01,0.01,927100,4454689
19-Jul-20,0.01,0.01,0.01,0.01,1138150,4442347
18-Jul-20,0.01,0.01,0.01,0.01,1141668,4426404
17-Jul-20,0.01,0.01,0.01,0.01,1108948,4447968
16-Jul-20,0.01,0.01,0.01,0.01,1011125,4560547
15-Jul-20,0.01,0.01,0.01,0.01,1046641,4440407
14-Jul-20,0.01,0.01,0.01,0.01,1032501,4479673
13-Jul-20,0.01,0.01,0.01,0.01,1019731,4501809
12-Jul-20,0.01,0.01,0.01,0.01,1106264,4494569
11-Jul-20,0.01,0.01,0.01,0.01,1139503,4512350
10-Jul-20,0.01,0.01,0.01,0.01,1124089,4535401
09-Jul-20,0.01,0.01,0.01,0.01,1103844,4611276
08-Jul-20,0.01,0.01,0.01,0.01,1138775,4579229
07-Jul-20,0.01,0.01,0.01,0.01,1033364,4429692
06-Jul-20,0.01,0.01,0.01,0.01,1102511,4546389
05-Jul-20,0.01,0.01,0.01,0.01,1068173,4467856
04-Jul-20,0.01,0.01,0.01,0.01,1047581,4473511
03-Jul-20,0.01,0.01,0.01,0.01,1113474,4517763
02-Jul-20,0.01,0.01,0.01,0.01,1105243,4529350
01-Jul-20,0.01,0.01,0.01,0.01,1084501,4497844
30-Jun-20,0.01,0.01,0.01,0.01,1067666,4505279
29-Jun-20,0.01,0.01,0.01,0.01,1118226,4490377
28-Jun-20,0.01,0.01,0.01,0.01,1066205,4505682
27-Jun-20,0.01,0.01,0.01,0.01,1059252,4527241
26-Jun-20,0.01,0.01,0.01,0.01,1015345,4494974
25-Jun-20,0.01,0.01,0.01,0.01,1084641,4491691
24-Jun-20,0.01,0.01,0.01,0.01,1060556,4539312
23-Jun-20,0.01,0.01,0.01,0.01,1120206,4546193
22-Jun-20,0.01,0.01,0.01,0.01,1220837,4557867
21-Jun-20,0.01,0.01,0.01,0.01,1033365,4594941
20-Jun-20,0.01,0.01,0.01,0.01,378093,4663804
19-Jun-20,0.01,0.01,0.01,0.01,1236711,4532405
18-Jun-20,0.01,0.01,0.01,0.01,1283213,4531723
17-Jun-20,0.01,0.01,0.01,0.01,935132,4538913
16-Jun-20,0.01,0.01,0.01,0.01,673160,4516465
15-Jun-20,0.01,0.01,0.01,0.01,1336349,4550232
14-Jun-20,0.01,0.01,0.01,0.01,1336460,4564606
13-Jun-20,0.01,0.01,0.01,0.01,1058328,4543235
12-Jun-20,0.01,0.01,0.01,0.01,742584,4576851
11-Jun-20,0.01,0.01,0.01,0.01,1028045,4511119
10-Jun-20,0.01,0.01,0.01,0.01,890203,4516646
09-Jun-20,0.01,0.01,0.01,0.01,978059,4527568
08-Jun-20,0.01,0.01,0.01,0.01,950054,4559505
07-Jun-20,0.01,0.01,0.01,0.01,937406,4578775
06-Jun-20,0.01,0.01,0.01,0.01,963776,4563997
05-Jun-20,0.01,0.01,0.01,0.01,995558,4576615
04-Jun-20,0.01,0.01,0.01,0.01,1289014,4592577
03-Jun-20,0.01,0.01,0.01,0.01,1019870,4610880
02-Jun-20,0.01,0.01,0.01,0.01,623993,4586362
01-Jun-20,0.01,0.01,0.01,0.01,837987,4610041
31-May-20,0.01,0.01,0.01,0.01,1028597,4632493
30-May-20,0.01,0.01,0.01,0.01,1039095,4648974
29-May-20,0.01,0.01,0.01,0.01,536582,4631664
28-May-20,0.01,0.01,0.01,0.01,613264,4691031
27-May-20,0.01,0.01,0.01,0.01,942211,4710039
26-May-20,0.01,0.01,0.01,0.01,917833,4724671
25-May-20,0.01,0.01,0.01,0.01,1030171,4721754
24-May-20,0.01,0.01,0.01,0.01,1097184,4704134
23-May-20,0.01,0.01,0.01,0.01,885032,4714431
